T,L
7.030723198838333701e+03,8.128305161640993148e+00
8.035261221856168959e+03,8.317637711026710789e+00
6.683439175686148701e+03,8.317637711026710789e+00
7.533555637337170083e+03,7.244359600749900707e+00
8.279421637123345135e+03,7.244359600749900707e+00
7.277798045368242128e+03,6.606934480075959293e+00
7.144963260755134797e+03,5.754399373371569482e+00
8.279421637123345135e+03,5.888436553555889574e+00
6.729766562843175052e+03,5.495408738576245788e+00
6.729766562843175052e+03,5.495408738576245788e+00
6.729766562843175052e+03,5.495408738576245788e+00
7.673614893618185306e+03,5.370317963702526676e+00
6.353309318517435713e+03,5.370317963702526676e+00
6.501296903430908969e+03,5.248074602497725394e+00
6.501296903430908969e+03,5.248074602497725394e+00
6.501296903430908969e+03,5.248074602497725394e+00
7.079457843841380964e+03,5.011872336272721995e+00
6.637430704019089717e+03,5.128613839913648498e+00
6.637430704019089717e+03,5.128613839913648498e+00
6.637430704019089717e+03,5.128613839913648498e+00
7.464487584100668755e+03,5.011872336272721995e+00
7.211074791828998059e+03,5.011872336272721995e+00
6.501296903430908969e+03,5.011872336272721995e+00
6.501296903430908969e+03,5.011872336272721995e+00
6.501296903430908969e+03,5.011872336272721995e+00
6.823386941416697482e+03,5.011872336272721995e+00
7.396052750582382032e+03,4.466835921509631824e+00
6.982324040771711225e+03,4.265795188015927053e+00
7.144963260755134797e+03,4.168693834703353751e+00
6.823386941416697482e+03,4.168693834703353751e+00
7.277798045368242128e+03,3.981071705534972249e+00
7.144963260755134797e+03,3.801893963205611460e+00
6.208690342300637894e+03,3.801893963205611460e+00
6.208690342300637894e+03,3.801893963205611460e+00
6.208690342300637894e+03,3.801893963205611460e+00
6.934258060165694587e+03,3.548133892335755046e+00
6.546361740672747146e+03,3.235936569296282705e+00
7.030723198838333701e+03,3.090295432513590512e+00
6.683439175686148701e+03,2.818382931264453717e+00
6.208690342300637894e+03,2.818382931264453717e+00
3.953666200681278951e+03,4.168693834703354923e+02
7.464487584100668755e+03,1.380384264602885196e+02
5.035006087879047300e+03,1.737800828749376194e+02
5.035006087879047300e+03,1.737800828749376194e+02
5.035006087879047300e+03,1.737800828749376194e+02
3.698281797802662823e+03,4.365158322401661053e+02
4.742419852602448373e+03,1.202264434617413116e+02
4.742419852602448373e+03,1.202264434617413116e+02
4.742419852602448373e+03,1.202264434617413116e+02
8.629785477669702232e+03,7.762471166286916002e+01
4.943106869868353897e+03,9.332543007969910320e+01
4.943106869868353897e+03,9.332543007969910320e+01
4.943106869868353897e+03,9.332543007969910320e+01
8.729713683881112956e+03,7.244359600749902484e+01
4.943106869868353897e+03,8.709635899560805683e+01
4.830588020397728542e+03,8.317637711026708303e+01
4.830588020397728542e+03,8.317637711026708303e+01
4.830588020397728542e+03,8.317637711026708303e+01
5.164163692720710969e+03,7.079457843841380793e+01
5.164163692720710969e+03,7.079457843841380793e+01
7.726805850957020994e+03,4.897788193684461078e+01
1.000000000000000000e+04,6.025595860743577958e+01
1.153453257821093030e+04,7.413102413009177383e+01
8.629785477669702232e+03,4.677351412871981040e+01
8.452788451602898931e+03,4.365158322401658353e+01
9.440608762859235867e+03,4.786300923226382764e+01
1.524052753797290643e+04,1.174897554939529130e+02
1.047128548050898462e+04,5.128613839913648320e+01
8.912509381337458763e+03,3.467368504525316553e+01
8.912509381337458763e+03,3.467368504525316553e+01
8.912509381337458763e+03,3.467368504525316553e+01
9.727472237769650746e+03,3.388441561392025392e+01
9.311078754678301266e+03,3.162277660168379256e+01
9.727472237769650746e+03,3.235936569296282528e+01
1.153453257821093030e+04,3.981071705534973404e+01
1.153453257821093030e+04,3.715352290971726035e+01
1.000000000000000000e+04,2.630267991895381385e+01
9.862794856312109914e+03,2.511886431509579509e+01
8.912509381337458763e+03,1.819700858609983385e+01
8.203515443298185346e+03,1.621810097358929781e+01
1.188502227437018882e+04,2.570395782768863313e+01
9.036494737223014454e+03,1.659586907437560654e+01
9.862794856312109914e+03,1.698243652461744446e+01
8.912509381337458763e+03,1.479108388168207178e+01
8.810488730080138339e+03,1.445439770745927177e+01
8.912509381337458763e+03,1.318256738556407370e+01
8.729713683881112956e+03,1.148153621496882870e+01
8.810488730080138339e+03,1.148153621496882870e+01
8.035261221856168959e+03,9.332543007969910320e+00
8.203515443298185346e+03,9.332543007969910320e+00
7.870457896950984832e+03,8.511380382023766344e+00
6.982324040771711225e+03,6.918309709189363943e+00
7.030723198838333701e+03,6.456542290346556356e+00
7.328245331389044622e+03,6.025595860743577781e+00
7.603262769401814694e+03,5.754399373371569482e+00
6.870684400142324193e+03,5.495408738576245788e+00
1.468926277643866160e+04,4.073802778041126089e+02
1.188502227437018882e+04,1.819700858609982674e+02
1.678804018122558773e+04,3.311311214825910838e+02
1.309181922999406925e+04,1.698243652461744375e+02
1.629296032639721489e+04,2.818382931264454783e+02
6.776415076106750348e+03,7.079457843841380793e+01
1.258925411794166212e+04,1.288249551693133697e+02
1.584893192461114086e+04,2.137962089502232459e+02
1.309181922999406925e+04,1.318256738556407299e+02
1.221799660164871057e+04,1.096478196143185073e+02
8.203515443298185346e+03,6.165950018614822170e+01
1.412537544622755377e+04,1.318256738556407299e+02
7.870457896950984832e+03,5.248074602497725749e+01
5.407543229455809524e+03,5.888436553555889930e+01
1.071519305237607114e+04,6.760829753919819041e+01
1.309181922999406925e+04,9.332543007969910320e+01
4.345102241715714626e+03,6.760829753919819041e+01
4.345102241715714626e+03,6.760829753919819041e+01
4.345102241715714626e+03,6.760829753919819041e+01
7.328245331389044622e+03,3.548133892335754780e+01
9.311078754678301266e+03,3.981071705534973404e+01
4.197589839910077899e+03,7.079457843841380793e+01
6.637430704019089717e+03,3.311311214825911264e+01
1.153453257821093030e+04,5.128613839913648320e+01
6.353309318517435713e+03,2.951209226666385632e+01
4.988844874600121329e+03,3.715352290971726035e+01
4.655860935229590723e+03,4.073802778041127937e+01
1.000000000000000000e+04,3.388441561392025392e+01
6.982324040771711225e+03,2.570395782768863313e+01
8.550667128846831474e+03,2.691534803926915487e+01
8.550667128846831474e+03,2.691534803926915487e+01
8.550667128846831474e+03,2.691534803926915487e+01
2.317394649968479825e+03,1.905460717963246225e+03
6.934258060165694587e+03,2.454708915685029780e+01
5.058246620031142811e+03,3.019951720402016093e+01
9.571940712948440705e+03,2.754228703338166184e+01
5.188000389289609302e+03,2.754228703338166184e+01
1.096478196143185050e+04,3.162277660168379256e+01
1.790605854035294669e+03,7.585775750291835720e+03
4.698941086052155697e+03,3.090295432513590512e+01
5.188000389289609302e+03,2.511886431509579509e+01
4.466835921509630680e+03,3.311311214825911264e+01
4.466835921509630680e+03,3.311311214825911264e+01
4.466835921509630680e+03,3.311311214825911264e+01
9.311078754678301266e+03,2.290867652767773421e+01
8.629785477669702232e+03,2.089296130854039646e+01
9.571940712948440705e+03,2.089296130854039646e+01
4.591980128368685655e+03,2.570395782768863313e+01
4.591980128368685655e+03,2.570395782768863313e+01
4.591980128368685655e+03,2.570395782768863313e+01
8.452788451602898931e+03,1.737800828749375270e+01
4.786300923226384839e+03,2.137962089502232388e+01
9.862794856312109914e+03,1.905460717963247319e+01
9.862794856312109914e+03,1.819700858609983385e+01
9.440608762859235867e+03,1.584893192461113287e+01
4.655860935229590723e+03,1.995262314968879735e+01
4.655860935229590723e+03,1.995262314968879735e+01
4.655860935229590723e+03,1.995262314968879735e+01
8.109610578538404297e+03,1.348962882591653312e+01
8.452788451602898931e+03,1.380384264602884592e+01
1.196740531307243145e+03,4.897788193684466387e+04
7.533555637337170083e+03,1.230268770812381796e+01
7.533555637337170083e+03,1.230268770812381796e+01
7.533555637337170083e+03,1.230268770812381796e+01
4.764309868054156141e+03,1.621810097358929781e+01
4.808393484497284589e+03,1.513561248436207940e+01
7.943282347242813557e+03,1.047128548050899610e+01
8.035261221856168959e+03,1.023292992280754099e+01
8.550667128846831474e+03,1.047128548050899610e+01
7.533555637337170083e+03,8.709635899560804972e+00
7.211074791828998059e+03,8.317637711026710789e+00
7.726805850957020994e+03,8.511380382023766344e+00
7.211074791828998059e+03,7.585775750291837483e+00
7.673614893618185306e+03,7.244359600749900707e+00
7.533555637337170083e+03,7.244359600749900707e+00
8.109610578538404297e+03,7.079457843841378661e+00
7.079457843841380964e+03,6.918309709189363943e+00
7.464487584100668755e+03,6.918309709189363943e+00
6.934258060165694587e+03,6.760829753919817442e+00
6.934258060165694587e+03,6.760829753919817442e+00
6.934258060165694587e+03,6.760829753919817442e+00
8.452788451602898931e+03,7.079457843841378661e+00
7.396052750582382032e+03,6.309573444801933384e+00
7.673614893618185306e+03,6.165950018614822170e+00
7.798301105232585542e+03,6.165950018614822170e+00
8.035261221856168959e+03,6.165950018614822170e+00
7.030723198838333701e+03,5.495408738576245788e+00
6.823386941416697482e+03,5.370317963702526676e+00
7.211074791828998059e+03,5.248074602497725394e+00
6.870684400142324193e+03,5.248074602497725394e+00
7.798301105232585542e+03,4.897788193684461611e+00
6.729766562843175052e+03,4.786300923226384008e+00
6.591738952443212838e+03,4.570881896148750734e+00
6.934258060165694587e+03,4.365158322401660129e+00
6.546361740672747146e+03,4.466835921509631824e+00
6.546361740672747146e+03,4.466835921509631824e+00
6.546361740672747146e+03,4.466835921509631824e+00
6.591738952443212838e+03,4.265795188015927053e+00
6.309573444801930236e+03,4.365158322401660129e+00
6.309573444801930236e+03,4.365158322401660129e+00
6.309573444801930236e+03,4.365158322401660129e+00
6.870684400142324193e+03,4.168693834703353751e+00
6.501296903430908969e+03,4.073802778041127226e+00
7.030723198838333701e+03,3.388441561392025569e+00
6.151768727098683485e+03,3.467368504525316641e+00
6.151768727098683485e+03,3.467368504525316641e+00
6.151768727098683485e+03,3.467368504525316641e+00
6.982324040771711225e+03,3.311311214825911176e+00
6.637430704019089717e+03,3.162277660168379523e+00
6.870684400142324193e+03,3.090295432513590512e+00
7.144963260755134797e+03,3.019951720402016093e+00
7.211074791828998059e+03,3.019951720402016093e+00
7.144963260755134797e+03,2.884031503126605944e+00
6.870684400142324193e+03,2.691534803926915576e+00
6.353309318517435713e+03,2.691534803926915576e+00
6.309573444801930236e+03,2.630267991895381741e+00
6.591738952443212838e+03,2.511886431509580131e+00
6.591738952443212838e+03,2.454708915685030579e+00
6.823386941416697482e+03,2.290867652767773155e+00
6.280583588133179546e+03,2.344228815319921999e+00
6.237348354824191119e+03,2.137962089502232210e+00
6.151768727098683485e+03,1.778279410038922759e+00
6.776415076106750348e+03,1.698243652461744357e+00
6.025595860743575031e+03,1.737800828749375359e+00
6.729766562843175052e+03,1.548816618912481458e+00
5.834451042737448006e+03,1.513561248436208206e+00
6.180164001384157928e+03,1.445439770745927444e+00
5.984115950603199053e+03,1.288249551693134043e+00
6.053408747539136129e+03,1.202264434617412947e+00
9.727472237769650746e+03,1.412537544622753956e+02
1.047128548050898462e+04,1.230268770812381121e+02
1.000000000000000000e+04,1.148153621496882835e+02
1.000000000000000000e+04,7.079457843841380793e+01
1.000000000000000000e+04,7.079457843841380793e+01
1.000000000000000000e+04,7.079457843841380793e+01
9.571940712948440705e+03,5.128613839913648320e+01
9.183325964835810737e+03,3.981071705534973404e+01
8.912509381337458763e+03,3.467368504525316553e+01
8.912509381337458763e+03,3.467368504525316553e+01
8.912509381337458763e+03,3.467368504525316553e+01
9.571940712948440705e+03,2.290867652767773421e+01
9.183325964835810737e+03,1.862087136662867692e+01
7.943282347242813557e+03,1.380384264602884592e+01
8.629785477669702232e+03,1.412537544622754027e+01
8.729713683881112956e+03,1.288249551693134265e+01
8.452788451602898931e+03,1.202264434617413080e+01
7.603262769401814694e+03,1.148153621496882870e+01
8.035261221856168959e+03,1.096478196143185180e+01
7.870457896950984832e+03,7.762471166286917246e+00
8.629785477669702232e+03,7.079457843841378661e+00
7.277798045368242128e+03,5.011872336272721995e+00
7.079457843841380964e+03,4.265795188015927053e+00
6.591738952443212838e+03,3.630780547701013994e+00
6.180164001384157928e+03,2.137962089502232210e+00
3.953666200681278951e+03,4.265795188015925419e+02
9.183325964835810737e+03,1.174897554939529130e+02
5.081594425605604556e+03,1.174897554939529130e+02
5.081594425605604556e+03,1.174897554939529130e+02
5.081594425605604556e+03,1.174897554939529130e+02
9.862794856312109914e+03,1.122018454301963004e+02
9.311078754678301266e+03,8.912509381337454784e+01
5.188000389289609302e+03,7.943282347242814012e+01
1.023292992280753606e+04,6.918309709189365719e+01
9.440608762859235867e+03,6.165950018614822170e+01
1.023292992280753606e+04,6.309573444801932851e+01
9.571940712948440705e+03,4.677351412871981040e+01
9.862794856312109914e+03,4.677351412871981040e+01
8.912509381337458763e+03,3.801893963205612437e+01
8.912509381337458763e+03,3.801893963205612437e+01
8.912509381337458763e+03,3.801893963205612437e+01
8.810488730080138339e+03,3.630780547701014171e+01
8.810488730080138339e+03,3.630780547701014171e+01
8.810488730080138339e+03,3.630780547701014171e+01
8.550667128846831474e+03,2.630267991895381385e+01
8.550667128846831474e+03,2.630267991895381385e+01
8.550667128846831474e+03,2.630267991895381385e+01
8.810488730080138339e+03,2.570395782768863313e+01
8.375292821268825719e+03,2.398832919019490006e+01
8.375292821268825719e+03,2.398832919019490006e+01
8.375292821268825719e+03,2.398832919019490006e+01
9.571940712948440705e+03,2.398832919019490006e+01
8.629785477669702232e+03,1.905460717963247319e+01
8.452788451602898931e+03,1.621810097358929781e+01
9.183325964835810737e+03,1.230268770812381796e+01
8.729713683881112956e+03,1.023292992280754099e+01
8.035261221856168959e+03,9.120108393559096527e+00
7.870457896950984832e+03,6.760829753919817442e+00
7.943282347242813557e+03,6.760829753919817442e+00
7.464487584100668755e+03,6.606934480075959293e+00
7.603262769401814694e+03,6.456542290346556356e+00
7.603262769401814694e+03,5.495408738576245788e+00
6.870684400142324193e+03,3.235936569296282705e+00
6.280583588133179546e+03,3.090295432513590512e+00
6.683439175686148701e+03,2.570395782768863491e+00
6.546361740672747146e+03,2.570395782768863491e+00
1.309181922999406925e+04,7.244359600749899073e+02
1.358313446587154249e+04,6.165950018614821602e+02
1.358313446587154249e+04,6.165950018614821602e+02
1.358313446587154249e+04,6.165950018614821602e+02
1.258925411794166212e+04,3.715352290971724187e+02
1.258925411794166212e+04,3.715352290971724187e+02
1.258925411794166212e+04,3.715352290971724187e+02
1.584893192461114086e+04,5.623413251903490391e+02
1.468926277643866160e+04,4.570881896148752048e+02
1.221799660164871057e+04,2.951209226666387053e+02
1.221799660164871057e+04,2.951209226666387053e+02
1.221799660164871057e+04,2.951209226666387053e+02
1.309181922999406925e+04,3.090295432513592004e+02
1.358313446587154249e+04,2.691534803926916766e+02
1.729816359215103148e+04,3.548133892335753217e+02
1.358313446587154249e+04,1.698243652461744375e+02
1.221799660164871057e+04,1.148153621496882835e+02
1.309181922999406925e+04,1.202264434617413116e+02
1.071519305237607114e+04,7.079457843841380793e+01
1.047128548050898462e+04,5.888436553555889930e+01
1.071519305237607114e+04,5.754399373371569482e+01
1.309181922999406925e+04,7.762471166286916002e+01
1.258925411794166212e+04,6.918309709189365719e+01
1.023292992280753606e+04,3.801893963205612437e+01
1.122018454301962993e+04,4.168693834703355350e+01
9.183325964835810737e+03,3.019951720402016093e+01
1.071519305237607114e+04,3.548133892335754780e+01
4.487453899331322646e+03,3.630780547701014171e+01
4.487453899331322646e+03,3.630780547701014171e+01
4.487453899331322646e+03,3.630780547701014171e+01
9.036494737223014454e+03,2.238721138568340052e+01
8.729713683881112956e+03,2.041737944669529625e+01
9.183325964835810737e+03,2.041737944669529625e+01
9.440608762859235867e+03,2.041737944669529625e+01
9.727472237769650746e+03,2.041737944669529625e+01
1.000000000000000000e+04,2.041737944669529625e+01
9.571940712948440705e+03,1.905460717963247319e+01
9.440608762859235867e+03,1.445439770745927177e+01
7.943282347242813557e+03,1.122018454301963608e+01
8.629785477669702232e+03,1.174897554939529698e+01
8.109610578538404297e+03,1.023292992280754099e+01
8.375292821268825719e+03,9.549925860214358408e+00
7.533555637337170083e+03,9.120108393559096527e+00
7.673614893618185306e+03,8.317637711026710789e+00
8.035261221856168959e+03,7.244359600749900707e+00
3.706807217825760017e+04,7.585775750291835284e+05
3.706807217825760017e+04,7.585775750291835284e+05
3.706807217825760017e+04,7.585775750291835284e+05
3.664375746478333167e+04,6.760829753919818904e+05
3.664375746478333167e+04,6.760829753919818904e+05
3.664375746478333167e+04,6.760829753919818904e+05
7.079457843841373688e+04,1.318256738556407392e+06
2.238721138568337774e+05,2.630267991895381361e+07
1.122018454301962920e+05,3.548133892335752957e+06
6.309573444801929872e+04,6.309573444801929872e+05
2.818382931264454965e+04,5.248074602497722663e+04
2.818382931264454965e+04,5.248074602497722663e+04
2.818382931264454965e+04,5.248074602497722663e+04
3.981071705534969078e+04,8.128305161640995357e+04
2.818382931264454965e+04,2.089296130854040894e+04
1.918668740670290936e+04,7.585775750291835720e+03
5.011872336272725079e+04,8.709635899560814141e+04
1.778279410038922651e+04,3.715352290971723960e+03
2.238721138568337847e+04,6.309573444801930236e+03
1.524052753797290643e+04,1.905460717963246225e+03
2.511886431509582326e+04,6.165950018614822511e+03
1.729816359215103148e+04,2.398832919019489964e+03
1.729816359215103148e+04,2.398832919019489964e+03
1.729816359215103148e+04,2.398832919019489964e+03
1.729816359215103148e+04,2.238721138568339939e+03
1.729816359215103148e+04,2.238721138568339939e+03
1.729816359215103148e+04,2.238721138568339939e+03
1.122018454301962993e+04,7.413102413009177099e+02
1.729816359215103148e+04,1.819700858609982561e+03
1.678804018122558773e+04,1.698243652461744205e+03
1.729816359215103148e+04,1.659586907437561422e+03
2.371373705661655185e+04,3.467368504525316894e+03
1.995262314968878854e+04,2.187761623949551904e+03
1.729816359215103148e+04,1.445439770745927945e+03
1.629296032639721489e+04,1.230268770812381035e+03
1.358313446587154249e+04,7.585775750291835493e+02
1.309181922999406925e+04,6.606934480075957481e+02
1.584893192461114086e+04,1.000000000000000000e+03
2.371373705661655185e+04,2.630267991895381329e+03
2.371373705661655185e+04,2.570395782768864592e+03
1.153453257821093030e+04,4.786300923226385180e+02
1.358313446587154249e+04,6.165950018614821602e+02
1.358313446587154249e+04,6.165950018614821602e+02
1.358313446587154249e+04,6.165950018614821602e+02
1.258925411794166212e+04,3.801893963205612863e+02
1.678804018122558773e+04,7.585775750291835493e+02
1.309181922999406925e+04,3.981071705534973262e+02
1.309181922999406925e+04,3.981071705534973262e+02
1.309181922999406925e+04,3.981071705534973262e+02
1.995262314968878854e+04,1.096478196143185187e+03
1.584893192461114086e+04,5.623413251903490391e+02
1.468926277643866160e+04,4.570881896148752048e+02
1.584893192461114086e+04,5.370317963702526640e+02
2.238721138568337847e+04,1.230268770812381035e+03
1.584893192461114086e+04,4.786300923226385180e+02
1.629296032639721489e+04,4.786300923226385180e+02
1.047128548050898462e+04,1.737800828749376194e+02
1.258925411794166212e+04,1.621810097358929852e+02
1.258925411794166212e+04,1.548816618912481147e+02
1.153453257821093030e+04,1.288249551693133697e+02
5.035006087879047300e+03,1.318256738556407299e+02
5.035006087879047300e+03,1.318256738556407299e+02
5.035006087879047300e+03,1.318256738556407299e+02
5.260172663907062997e+03,1.122018454301963004e+02
2.511886431509582326e+04,8.709635899560805683e+02
5.058246620031142811e+03,1.047128548050899610e+02
2.818382931264454965e+05,5.754399373371566180e+05
1.188502227437018882e+04,1.148153621496882835e+02
5.333348954876208154e+03,7.413102413009177383e+01
5.649369748123022873e+03,5.623413251903490817e+01
5.128613839913648007e+03,5.754399373371569482e+01
2.511886431509582326e+04,4.570881896148752048e+02
6.501296903430908969e+03,4.570881896148749490e+01
5.236004365857500488e+03,5.370317963702527209e+01
5.308844442309884471e+03,5.248074602497725749e+01
5.495408738576248652e+03,4.897788193684461078e+01
5.520774392807573349e+03,4.786300923226382764e+01
5.081594425605604556e+03,5.128613839913648320e+01
4.943106869868353897e+03,5.128613839913648320e+01
5.035006087879047300e+03,4.677351412871981040e+01
3.793149849736820670e+03,1.230268770812381121e+02
9.311078754678301266e+03,3.235936569296282528e+01
9.036494737223014454e+03,2.818382931264453362e+01
6.546361740672747146e+03,2.511886431509579509e+01
8.203515443298185346e+03,2.344228815319922532e+01
8.203515443298185346e+03,2.344228815319922532e+01
8.203515443298185346e+03,2.344228815319922532e+01
6.081350012787176638e+03,2.344228815319922532e+01
6.353309318517435713e+03,2.187761623949553069e+01
6.151768727098683485e+03,2.041737944669529625e+01
6.886522963442762375e+03,1.905460717963247319e+01
6.237348354824191119e+03,1.862087136662867692e+01
5.984115950603199053e+03,1.862087136662867692e+01
8.452788451602898931e+03,1.778279410038922848e+01
6.081350012787176638e+03,1.698243652461744446e+01
6.109420249055720888e+03,1.698243652461744446e+01
6.683439175686148701e+03,1.584893192461113287e+01
6.109420249055720888e+03,1.659586907437560654e+01
6.546361740672747146e+03,1.548816618912481147e+01
6.637430704019089717e+03,1.513561248436207940e+01
7.211074791828998059e+03,1.412537544622754027e+01
6.886522963442762375e+03,1.318256738556407370e+01
6.501296903430908969e+03,1.318256738556407370e+01
7.144963260755134797e+03,1.174897554939529698e+01
7.277798045368242128e+03,1.122018454301963608e+01
7.277798045368242128e+03,1.122018454301963608e+01
7.277798045368242128e+03,1.122018454301963608e+01
6.546361740672747146e+03,1.047128548050899610e+01
6.208690342300637894e+03,1.047128548050899610e+01
8.035261221856168959e+03,1.023292992280754099e+01
6.982324040771711225e+03,1.000000000000000000e+01
8.109610578538404297e+03,1.023292992280754099e+01
6.776415076106750348e+03,1.000000000000000000e+01
6.886522963442762375e+03,9.549925860214358408e+00
6.886522963442762375e+03,9.549925860214358408e+00
6.776415076106750348e+03,9.549925860214358408e+00
7.603262769401814694e+03,9.332543007969910320e+00
6.886522963442762375e+03,9.332543007969910320e+00
6.823386941416697482e+03,9.120108393559096527e+00
6.546361740672747146e+03,8.709635899560804972e+00
6.546361740672747146e+03,8.709635899560804972e+00
8.629785477669702232e+03,8.912509381337454073e+00
7.673614893618185306e+03,8.128305161640993148e+00
6.982324040771711225e+03,7.943282347242815788e+00
6.982324040771711225e+03,7.943282347242815788e+00
6.982324040771711225e+03,7.943282347242815788e+00
7.533555637337170083e+03,7.943282347242815788e+00
6.823386941416697482e+03,7.943282347242815788e+00
6.823386941416697482e+03,7.943282347242815788e+00
6.823386941416697482e+03,7.943282347242815788e+00
7.726805850957020994e+03,7.762471166286917246e+00
6.934258060165694587e+03,7.762471166286917246e+00
6.934258060165694587e+03,7.762471166286917246e+00
6.934258060165694587e+03,7.762471166286917246e+00
7.277798045368242128e+03,7.585775750291837483e+00
6.637430704019089717e+03,7.585775750291837483e+00
7.603262769401814694e+03,7.585775750291837483e+00
7.144963260755134797e+03,7.244359600749900707e+00
6.886522963442762375e+03,7.244359600749900707e+00
6.886522963442762375e+03,7.244359600749900707e+00
6.886522963442762375e+03,7.244359600749900707e+00
8.279421637123345135e+03,7.413102413009174718e+00
7.673614893618185306e+03,7.079457843841378661e+00
7.328245331389044622e+03,7.079457843841378661e+00
6.637430704019089717e+03,7.079457843841378661e+00
7.030723198838333701e+03,6.918309709189363943e+00
6.776415076106750348e+03,6.760829753919817442e+00
6.776415076106750348e+03,6.760829753919817442e+00
6.776415076106750348e+03,6.760829753919817442e+00
6.982324040771711225e+03,6.606934480075959293e+00
6.886522963442762375e+03,6.309573444801933384e+00
9.727472237769650746e+03,7.762471166286917246e+00
1.023292992280753606e+04,8.128305161640993148e+00
7.277798045368242128e+03,6.165950018614822170e+00
7.726805850957020994e+03,6.025595860743577781e+00
7.079457843841380964e+03,6.025595860743577781e+00
6.823386941416697482e+03,6.025595860743577781e+00
7.673614893618185306e+03,6.025595860743577781e+00
7.144963260755134797e+03,5.754399373371569482e+00
6.886522963442762375e+03,5.754399373371569482e+00
7.673614893618185306e+03,5.888436553555889574e+00
6.982324040771711225e+03,5.754399373371569482e+00
8.629785477669702232e+03,6.165950018614822170e+00
7.726805850957020994e+03,5.754399373371569482e+00
7.030723198838333701e+03,5.623413251903491172e+00
7.328245331389044622e+03,5.623413251903491172e+00
7.533555637337170083e+03,5.623413251903491172e+00
7.726805850957020994e+03,5.495408738576245788e+00
7.277798045368242128e+03,5.495408738576245788e+00
6.886522963442762375e+03,5.495408738576245788e+00
7.673614893618185306e+03,5.370317963702526676e+00
6.823386941416697482e+03,5.370317963702526676e+00
7.211074791828998059e+03,5.370317963702526676e+00
6.776415076106750348e+03,5.248074602497725394e+00
7.943282347242813557e+03,5.248074602497725394e+00
7.030723198838333701e+03,5.128613839913648498e+00
6.729766562843175052e+03,5.248074602497725394e+00
6.109420249055720888e+03,5.248074602497725394e+00
6.886522963442762375e+03,4.897788193684461611e+00
8.375292821268825719e+03,5.128613839913648498e+00
8.912509381337458763e+03,5.248074602497725394e+00
6.353309318517435713e+03,4.897788193684461611e+00
6.729766562843175052e+03,4.786300923226384008e+00
6.886522963442762375e+03,4.677351412871982639e+00
7.211074791828998059e+03,4.677351412871982639e+00
7.673614893618185306e+03,4.677351412871982639e+00
6.982324040771711225e+03,4.570881896148750734e+00
6.683439175686148701e+03,4.677351412871982639e+00
7.030723198838333701e+03,4.570881896148750734e+00
7.328245331389044622e+03,4.570881896148750734e+00
7.603262769401814694e+03,4.570881896148750734e+00
6.591738952443212838e+03,4.570881896148750734e+00
7.673614893618185306e+03,4.466835921509631824e+00
6.501296903430908969e+03,4.466835921509631824e+00
6.501296903430908969e+03,4.466835921509631824e+00
6.501296903430908969e+03,4.466835921509631824e+00
6.546361740672747146e+03,4.466835921509631824e+00
6.546361740672747146e+03,4.466835921509631824e+00
6.546361740672747146e+03,4.466835921509631824e+00
7.464487584100668755e+03,4.265795188015927053e+00
6.353309318517435713e+03,4.265795188015927053e+00
6.353309318517435713e+03,4.265795188015927053e+00
6.353309318517435713e+03,4.265795188015927053e+00
7.030723198838333701e+03,4.168693834703353751e+00
7.943282347242813557e+03,4.168693834703353751e+00
8.109610578538404297e+03,4.168693834703353751e+00
6.208690342300637894e+03,4.168693834703353751e+00
7.673614893618185306e+03,4.073802778041127226e+00
6.729766562843175052e+03,3.981071705534972249e+00
6.309573444801930236e+03,4.073802778041127226e+00
6.309573444801930236e+03,4.073802778041127226e+00
6.309573444801930236e+03,4.073802778041127226e+00
6.823386941416697482e+03,3.890451449942805784e+00
7.079457843841380964e+03,3.801893963205611460e+00
7.726805850957020994e+03,3.890451449942805784e+00
7.328245331389044622e+03,3.715352290971725147e+00
6.776415076106750348e+03,3.801893963205611460e+00
7.277798045368242128e+03,3.715352290971725147e+00
6.353309318517435713e+03,3.801893963205611460e+00
6.353309318517435713e+03,3.801893963205611460e+00
6.353309318517435713e+03,3.801893963205611460e+00
7.603262769401814694e+03,3.630780547701013994e+00
6.237348354824191119e+03,3.715352290971725147e+00
6.237348354824191119e+03,3.715352290971725147e+00
6.237348354824191119e+03,3.715352290971725147e+00
6.441692655151775398e+03,3.630780547701013994e+00
6.441692655151775398e+03,3.548133892335755046e+00
6.729766562843175052e+03,3.467368504525316641e+00
7.870457896950984832e+03,3.467368504525316641e+00
7.798301105232585542e+03,3.388441561392025569e+00
6.441692655151775398e+03,3.467368504525316641e+00
9.036494737223014454e+03,3.715352290971725147e+00
8.452788451602898931e+03,3.467368504525316641e+00
7.144963260755134797e+03,3.162277660168379523e+00
7.030723198838333701e+03,3.162277660168379523e+00
6.501296903430908969e+03,3.162277660168379523e+00
7.673614893618185306e+03,3.162277660168379523e+00
6.683439175686148701e+03,3.090295432513590512e+00
6.683439175686148701e+03,3.090295432513590512e+00
6.208690342300637894e+03,3.162277660168379523e+00
6.208690342300637894e+03,3.162277660168379523e+00
6.208690342300637894e+03,3.162277660168379523e+00
6.053408747539136129e+03,3.162277660168379523e+00
6.053408747539136129e+03,3.162277660168379523e+00
6.053408747539136129e+03,3.162277660168379523e+00
6.208690342300637894e+03,2.951209226666385632e+00
7.870457896950984832e+03,2.754228703338166273e+00
