ci,lum,absmag,spect
1.077,78.77710195856797,0.109,k
1.363,100,-0.150,k
0.957,30.591445594864084,1.136,k
1.331,86.45696780339125,0.008,k
1.193,82.03515443298177,0.065,k
1.571,137.15132259364853,-0.493,k
1.364,35.383435681472214,0.978,k
1.037,74.40463661919195,0.171,k
1.005,270.6449949038481,-1.231,k
0.961,3.872576449216172,3.380,k
0.942,14.615039720061645,1.938,k
1.543,84.0233513907692,0.039,k
1.160,35.514033498288214,0.974,k
1.137,39.048108374925356,0.871,k
1.353,131.94714571951167,-0.451,k
0.797,43.171784447092264,0.762,k
1.018,38.26484865951095,0.893,k
1.431,167.95773139880848,-0.713,k
0.994,18.55239575549284,1.679,k
1.593,8961.898068616147,-5.031,k
0.999,40.14209182043211,0.841,k
1.293,117.59801740658484,-0.326,k
1.606,1502.4499029989145,-3.092,k
1.011,35.84264080437145,0.964,k
0.998,45.12321133443373,0.714,k
1.692,146.96028989796503,-0.568,k
0.953,1470.9570767969778,-3.069,k
1.509,1757.114246595095,-3.262,k
1.088,54.903496102520336,0.501,k
1.060,38.761448670024116,0.879,k
1.099,54.450265284242114,0.510,k
1.186,67.4217467576244,0.278,k
1.118,29.785164294291896,1.165,k
0.997,42.42286549229506,0.781,k
1.235,83.0998041044432,0.051,k
1.224,79.72600453665314,0.096,k
1.073,207.58692704951963,-0.943,k
1.183,92.98223905853808,-0.071,k
0.912,7.6630207227391915,2.639,k
1.051,67.92036326171846,0.270,k
1.021,44.09608164506378,0.739,k
1.131,47.293341491865164,0.663,k
1.042,25.58585886905645,1.330,k
1.558,153.32041990349143,-0.614,k
1.294,172.82238729497664,-0.744,k
1.606,296.75633580735285,-1.331,k
1.144,93.41142557364785,-0.076,k
1.466,162.18100973589299,-0.675,k
0.883,4.799544249319445,3.147,k
1.122,51.1917527999711,0.577,k
1.402,273.1492422089182,-1.241,k
1.494,153.03825321774377,-0.612,k
0.986,46.34469197362877,0.685,k
1.075,25.63303319865898,1.328,k
1.513,92.7256742580594,-0.068,k
1.380,175.22658618857096,-0.759,k
1.125,168.73298906258032,-0.718,k
1.633,1307.3744701631329,-2.941,k
0.876,29.977816715823817,1.158,k
1.085,37.46277983440598,0.916,k
1.088,533.0893422367019,-1.967,k
1.100,76.48917910070716,0.141,k
1.318,95.8517397685646,-0.104,k
1.522,191.60198320684577,-0.856,k
1.481,270.14690729572465,-1.229,k
1.122,53.11289818550132,0.537,k
1.250,1043.277881459965,-2.696,k
1.119,158.05200152842568,-0.647,k
1.474,155.59656316050734,-0.630,k
1.217,28.973435877013213,1.195,k
1.419,127.05741052085419,-0.410,k
1.411,188.62532453510673,-0.839,k
1.106,16.76486266073897,1.789,k
0.945,235.5049283896009,-1.080,k
0.986,30.84608137757143,1.127,k
1.001,48.30588020397728,0.640,k
1.650,271.1440008688312,-1.233,k
1.051,54.250032163115016,0.514,k
1.609,1889.7310544316758,-3.341,k
1.201,93.58365435835302,-0.078,k
1.047,39.409416073228584,0.861,k
1.026,48.932792408193684,0.626,k
1.104,73.31620890272109,0.187,k
1.350,250.26493257310798,-1.146,k
1.569,1308.5791612450996,-2.942,k
1.069,0.08806432284180643,7.488,k
1.309,0.04051352202292637,8.331,k
1.604,272.3955447120866,-1.238,k
1.008,58.992934510414365,0.423,k
1.669,388.68698613730265,-1.624,k
1.180,107.5474208972789,-0.229,k
1.229,71.9117735782509,0.208,k
1.161,29.02685610499052,1.193,k
1.087,42.54024629440678,0.778,k
1.425,75.50922276654337,0.155,k
0.967,44.7919531254284,0.722,k
0.978,40.88838902676978,0.821,k
1.138,84.56682000993546,0.032,k
1.161,289.73435877013213,-1.305,k
1.531,317.39494085622255,-1.404,k
1.380,143.4828518232589,-0.542,k
1.251,137.91134690235992,-0.499,k
0.981,97.54387404403,-0.123,k
1.447,472.06304126359043,-1.835,k
1.612,297.8516429429191,-1.335,k
0.966,29.10717118066605,1.190,k
1.057,35.09134383585525,0.987,k
1.327,29.10717118066605,1.190,k
1.100,47.424198526024455,0.660,k
1.108,46.38739667560309,0.684,k
1.079,40.96377763696797,0.819,k
1.472,180.13578646691397,-0.789,k
1.026,46.34469197362877,0.685,k
1.176,33.052171686997994,1.052,k
1.057,54.000775906659264,0.519,k
1.451,79.35969681957694,0.101,k
1.265,94.18895965228413,-0.085,k
1.185,31.564578912990697,1.102,k
1.440,125.31411749414156,-0.395,k
0.889,37.983939015450716,0.901,k
1.393,49.61351535855695,0.611,k
1.140,33.666657436862266,1.032,k
0.965,31.39062769137658,1.108,k
1.405,102.2350938503231,-0.174,k
1.109,136.14446824659495,-0.485,k
1.481,210.47474886559755,-0.958,k
1.805,450.4016781680873,-1.784,k
1.044,206.82355559317648,-0.939,k
1.093,33.884415613920254,1.025,k
1.085,49.43106869868354,0.615,k
1.098,30.366867884657843,1.144,k
0.991,81.50795556116014,0.072,k
1.034,28.813764348396997,1.201,k
1.034,38.30010812264485,0.892,k
1.060,125.19875206248813,-0.394,k
1.116,144.54397707459265,-0.550,k
1.008,12.612465753175385,2.098,k
1.185,91.79097860573371,-0.057,k
1.108,41.228734072288646,0.812,k
0.991,34.930113756355425,0.992,k
1.446,556.1603195975925,-2.013,k
1.349,356.1229809427621,-1.529,k
1.063,41.45720317867256,0.806,k
1.520,4349.106072324538,-4.246,k
1.129,189.4959794743549,-0.844,k
1.148,37.39383436431516,0.918,k
1.381,1217.867384891259,-2.864,k
1.212,33.143624500925895,1.049,k
1.545,87.17661466018497,-0.001,k
1.018,52.820194976999694,0.543,k
1.420,115.98451211901669,-0.311,k
1.185,36.44181507888611,0.946,k
0.938,26.399761293548085,1.296,k
1.698,393.7313537008506,-1.638,k
1.560,311.3149665447022,-1.383,k
0.971,3.780941866832964,3.406,k
0.996,96.64958643142134,-0.113,k
1.279,240.99054286865956,-1.105,k
1.440,131.58306550959193,-0.448,k
1.002,21.65708494710074,1.511,k
0.959,45.498806015004845,0.705,k
1.056,0.15205475297324955,6.895,k
1.603,929.8223905853808,-2.571,k
1.413,58.66782664019767,0.429,k
1.249,62.172738929396054,0.366,k
1.443,68.67521061488183,0.258,k
1.468,111.5835052288668,-0.269,k
1.568,278.9972997408267,-1.264,k
1.579,303.109815358405,-1.354,k
1.499,148.59356422870076,-0.580,k
0.763,5.733238386538408,2.954,k
1.380,91.53770083623522,-0.054,k
1.080,45.83529174381888,0.697,k
0.981,36.71131996879641,0.938,k
1.182,39.554873505556216,0.857,k
1.558,2523.480772480573,-3.655,k
0.951,11.168632477805607,2.230,k
1.001,23.922138475120555,1.403,k
1.123,36.91475581654129,0.932,k
1.184,77.8394932626726,0.122,k
1.500,35645113.34262439,-14.030,k
1.134,39.847400971777496,0.849,k
1.169,21.897775550985763,1.499,k
1.385,301.9951720402016,-1.350,k
0.812,32.93062701752084,1.056,k
1.447,697.5896043328052,-2.259,k
1.110,94.44957325077067,-0.088,k
1.132,206.06299132700005,-0.935,k
1.158,53.45643593969714,0.530,k
1.051,59.97910762555092,0.405,k
1.256,348.33731503601166,-1.505,k
1.390,232.2736796357105,-1.065,k
1.075,46.25940047661601,0.687,k
1.404,303.109815358405,-1.354,k
1.195,430.5266104917105,-1.735,k
1.057,21.43877665973507,1.522,k
0.979,34.48259965526232,1.006,k
0.970,85.34930716135483,0.022,k
1.201,102.89635722967539,-0.181,k
1.216,133.2907464231338,-0.462,k
1.442,245.24490860720206,-1.124,k
1.039,22.059720217473263,1.491,k
1.113,33.35799966620482,1.042,k
1.578,167.49428760264365,-0.710,k
1.252,622.3002851691596,-2.135,k
1.166,29.40356573672507,1.179,k
1.083,40.92606597300107,0.820,k
1.083,43.41102097073453,0.756,k
1.020,42.73660314969305,0.773,k
1.190,84.25583753398264,0.036,k
1.368,255.152601090967,-1.167,k
0.984,30.789313097416102,1.129,k
0.997,64.15049325106628,0.332,k
1.074,49.20395356814509,0.620,k
1.392,180.80065521100082,-0.793,k
1.431,256.8029450667348,-1.174,k
1.140,36.10771451003529,0.956,k
1.034,36.91475581654129,0.932,k
1.006,33.265955329400455,1.045,k
1.297,175.38805018417602,-0.760,k
1.318,143.7474005874361,-0.544,k
1.450,240.7686845612447,-1.104,k
1.579,223.04885593776092,-1.021,k
1.114,26.94014941063668,1.274,k
1.634,450.81670454146007,-1.785,k
0.956,38.69011316551085,0.881,k
1.027,50.35006087879047,0.595,k
1.358,206.2528697846573,-0.936,k
1.490,166.72472125510626,-0.705,k
0.960,48.70796664925366,0.631,k
1.541,198.4266498484643,-0.894,k
1.180,163.38041693006815,-0.683,k
1.302,314.7748314101314,-1.395,k
1.162,122.23624492787326,-0.368,k
1.145,32.15140824832692,1.082,k
1.257,99.35735005868442,-0.143,k
1.059,44.136714346343965,0.738,k
1.194,105.58445924300793,-0.209,k
1.570,198.06147089717396,-0.892,k
1.053,43.33112852118382,0.758,k
1.167,86.93606925094164,0.002,k
1.104,51.475431993126236,0.571,k
1.444,329.00310752470557,-1.443,k
1.340,68.23386941416697,0.265,k
1.132,46.43014072818033,0.683,k
1.025,47.995442493194425,0.647,k
1.132,31.622776601683793,1.100,k
1.748,519.9959965335157,-1.940,k
1.136,35.546758199906975,0.973,k
1.418,136.52116950664455,-0.488,k
1.284,122.5744632049806,-0.371,k
1.111,9.069847815057923,2.456,k
0.881,31.21763510848165,1.114,k
1.313,77.62471166286916,0.125,k
1.358,523.359365186758,-1.947,k
1.094,0.12906247820605365,7.073,k
1.778,2112.5159662408514,-3.462,k
1.122,34.99451670283571,0.990,k
1.414,127.05741052085419,-0.410,k
0.982,49.24929296050272,0.619,k
1.459,230.56851369472864,-1.057,k
1.253,210.280983703774,-0.957,k
1.124,38.08903764981351,0.898,k
1.343,74.26770437146976,0.173,k
1.411,104.32778814599651,-0.196,k
1.349,140.99379493587233,-0.523,k
1.418,64.62491724953881,0.324,k
1.499,256.8029450667348,-1.174,k
0.992,750.2396279074636,-2.338,k
0.938,36.17428867642182,0.954,k
0.946,19.24863777782531,1.639,k
1.248,111.17317272815909,-0.265,k
1.069,38.22962165659194,0.894,k
1.058,35.6122980942762,0.971,k
1.453,77.12585649892138,0.132,k
1.370,118.46771175814848,-0.334,k
1.285,357.7667699361107,-1.534,k
1.452,406.2561981868435,-1.672,k
1.060,36.8468189147868,0.934,k
1.409,75.5788013680452,0.154,k
1.084,301.1618803078821,-1.347,k
1.419,99.63226419544176,-0.146,k
1.202,202.30191786782717,-0.915,k
1.311,153.6031068385027,-0.616,k
0.956,9.103323996799094,2.452,k
0.998,77.12585649892138,0.132,k
1.330,112.61597469078663,-0.279,k
1.498,120.55910077295344,-0.353,k
1.000,0.22080047330188987,6.490,k
1.167,77.12585649892138,0.132,k
1.504,115.1330474155817,-0.303,k
1.160,25.118864315095795,1.350,k
1.107,37.01689610332346,0.929,k
1.053,29.70297844017863,1.168,k
1.070,55.82130689177264,0.483,k
1.077,13.893126817367557,1.993,k
1.356,116.51987230249999,-0.316,k
0.836,42.50108331760471,0.779,k
1.109,46.81661397243642,0.674,k
0.913,51.570340630264575,0.569,k
1.534,657.052390963554,-2.194,k
1.014,44.668359215096324,0.725,k
1.123,35.05903839326127,0.988,k
1.308,83.02330159249539,0.052,k
1.678,255.152601090967,-1.167,k
1.204,146.28506869998535,-0.563,k
1.605,1028.963572296754,-2.681,k
1.089,37.94897062076348,0.902,k
1.679,1440.1243711755715,-3.046,k
1.082,56.963937334118356,0.461,k
1.315,113.65799747501514,-0.289,k
1.583,109.24460532267929,-0.246,k
1.464,281.5788299710311,-1.274,k
1.020,27.264654585290064,1.261,k
1.063,39.73745050614631,0.852,k
1.460,116.41260294104909,-0.315,k
1.455,200.44720273651615,-0.905,k
1.062,35.383435681472214,0.978,k
1.201,75.64844408332819,0.153,k
1.278,122.01128470319304,-0.366,k
1.438,238.1222623276841,-1.092,k
1.177,60.70158063410442,0.392,k
1.123,6.103795855585306,2.886,k
1.464,223.2543861616744,-1.022,k
1.259,514.2804319487918,-1.928,k
1.029,44.58615279480704,0.727,k
1.014,37.49730022454834,0.915,k
1.177,103.37130523505834,-0.186,k
1.383,253.74646458649644,-1.161,k
1.042,38.583355990535146,0.884,k
1.586,158.92784698824687,-0.653,k
1.350,47.1194269420276,0.667,k
1.681,1641.345466702142,-3.188,k
1.253,201.55798128251908,-0.911,k
1.025,31.798014276915243,1.094,k
0.907,91.62204901219992,-0.055,k
1.031,9.003264310597224,2.464,k
0.965,52.86886658508811,0.542,k
0.984,43.97440784473687,0.742,k
1.580,336.6665743686229,-1.468,k
1.500,120.55910077295344,-0.353,k
1.344,46.55860935229591,0.680,k
1.250,43.691806338528814,0.749,k
0.935,43.93392456444762,0.743,k
1.393,221.61543259597204,-1.014,k
1.108,97.2747223776965,-0.120,k
1.630,1274.0896859191112,-2.913,k
1.122,27.66941645411511,1.245,k
1.068,38.54783576657719,0.885,k
1.452,189.8453656661504,-0.846,k
1.212,41.26672463229361,0.811,k
1.471,75.02396279074637,0.162,k
1.133,30.73264929204291,1.131,k
1.488,88.87917198848203,-0.022,k
1.527,266.19506511518387,-1.213,k
0.977,0.2951209226666385,6.175,k
1.252,29.675633580735287,1.169,k
1.171,154.59662193866743,-0.623,k
1.488,68.48571591258555,0.261,k
1.452,240.3255804933245,-1.102,k
1.055,39.26449353995997,0.865,k
1.079,97.54387404403,-0.123,k
1.121,59.97910762555092,0.405,k
1.599,258.9405105739233,-1.183,k
0.86,0.27669416454115103,6.245,k
0.94,0.24751413180743126,6.366,k
0.85,0.29241523778433354,6.185,k
0.932,0.05654575406876208,7.969,k
1.060,19.642646458798552,1.617,k
1.076,0.08830799004185622,7.485,k
1.410,0.05845208403588553,7.933,k
0.752,0.6075751461057411,5.391,k
0.798,0.3150648832972393,6.104,k
1.013,47.7749234659094,0.652,k
1.254,0.10884287379435938,7.258,k
1.318,0.0424619563946313,8.280,k
0.888,0.34769624461781284,5.997,k
1.075,0.13664696807404644,7.011,k
1.462,0.009638290236239695,9.890,k
0.940,0.19642646458798546,6.617,k
0.780,0.7433613896551785,5.172,k
0.715,1.2223624492787322,4.632,k
0.850,0.4738053933388253,5.661,k
0.937,0.29757743773728096,6.166,k
1.270,0.08120822162499834,7.576,k
1.130,0.11868613846449196,7.164,k
1.019,116.09138701261821,-0.312,k
0.983,0.2486566051307934,6.361,k
1.251,0.15219486509036517,6.894,k
0.890,0.24479356661960658,6.378,k
1.194,0.08158306174490076,7.571,k
1.083,597035.2865838367,-9.590,k
1.290,0.05597576014951096,7.980,k
0.936,0.24143487297141508,6.393,k
1.163,0.13791134690235993,7.001,k
1.025,0.11705770359631368,7.179,k
1.299,0.05335805618460333,8.032,k
0.854,0.29430659896990136,6.178,k
1.107,0.0899497581530035,7.465,k
0.760,0.6014506519775482,5.402,k
1.226,0.059429215861557236,7.915,k
1.365,0.03422945623160412,8.514,k
1.008,0.21203131167398492,6.534,k
1.463,0.012953883889748883,9.569,k
1.194,0.0614327561270521,7.879,k
0.925,0.21717008433479906,6.508,k
1.289,0.048797772728648575,8.129,k
1.122,0.16703212258150413,6.793,k
1.161,51.95172830110675,0.561,k
1.256,0.04092606597300105,8.320,k
1.568,0.007027486176561337,10.233,k
0.762,0.8598050666611741,5.014,k
1.000,0.5282019497699968,5.543,k
1.353,0.04438129803081387,8.232,k
1.008,0.09954054173515259,7.355,k
1.447,0.02598962421108662,8.813,k
0.780,0.3854783576657717,5.885,k
1.108,0.10705328538333618,7.276,k
1.292,0.06723571072343187,7.781,k
1.383,0.021164109507708646,9.036,k
0.826,0.333579996662048,6.042,k
0.970,0.2383416820673152,6.407,k
0.900,0.587218865971303,5.428,k
0.912,0.35481338923357547,5.975,k
0.966,0.393368880673202,5.863,k
0.766,0.5152286445817562,5.570,k
0.815,0.9323951375406327,4.926,k
0.909,0.5834451042737447,5.435,k
0.830,0.5370317963702523,5.525,k
1.496,0.008165823713585913,10.070,k
1.101,0.052674448833190606,8.046,k
0.880,0.26472807400175613,6.293,k
0.836,0.3962780342554391,5.855,k
1.460,0.027014690729572438,8.771,k
1.202,0.06880183161430377,7.756,k
1.044,0.1371513225936485,7.007,k
0.795,0.3830010812264483,5.892,k
0.804,0.4943106869868351,5.615,k
1.424,0.029322432823031125,8.682,k
1.143,0.12450878639160531,7.112,k
1.246,0.08356030182312478,7.545,k
0.832,0.436918063385288,5.749,k
1.400,0.02091221330155288,9.049,k
1.719,0.0010346655758424353,12.313,k
1.151,55.6672798150948,0.486,k
1.386,0.034324166501212026,8.511,k
0.812,0.361077145100353,5.956,k
1.346,0.05011872336272722,8.100,k
0.920,0.42266861426560276,5.785,k
1.033,0.3113149665447022,6.117,k
1.031,0.19054607179632457,6.650,k
0.918,0.27720432375777,6.243,k
1.079,0.14216739313080032,6.968,k
1.397,0.08558546212208232,7.519,k
1.120,0.10232929922807536,7.325,k
1.271,134.77210138513502,-0.474,k
1.045,0.1309784962399685,7.057,k
1.390,0.03259867889044682,8.567,k
1.069,0.18180256237742634,6.701,k
0.918,0.21697015538008513,6.509,k
0.944,0.29187708481971414,6.187,k
1.074,0.15848931924611134,6.850,k
0.840,0.4085074676631248,5.822,k
1.269,0.08180879579457473,7.568,k
0.820,0.5002648624210055,5.602,k
0.956,2.556230427112545,3.831,k
1.194,0.12740896859191111,7.087,k
1.315,0.02684108083545227,8.778,k
0.827,0.30338911841942706,6.145,k
0.862,0.35481338923357547,5.975,k
1.057,0.24524490860720183,6.376,k
0.933,0.37187758332493537,5.924,k
0.953,0.4716284552998375,5.666,k
0.810,0.4273660314969305,5.773,k
0.960,0.4329123745028261,5.759,k
0.863,0.5142804319487918,5.572,k
1.190,0.0887973489325766,7.479,k
1.413,0.11792340206530012,7.171,k
1.326,0.069694739635632,7.742,k
1.207,0.08038962448571259,7.587,k
1.360,0.13589391171008003,7.017,k
1.589,0.05420008904016233,8.015,k
1.235,0.0687384919590323,7.757,k
0.861,0.3296097121774577,6.055,k
1.460,0.007467925899308828,10.167,k
0.990,0.1139724804019748,7.208,k
1.386,0.026497200988789625,8.792,k
1.068,0.11934383792107946,7.158,k
0.840,0.4591980128368683,5.695,k
1.153,0.14804713248976242,6.924,k
1.130,0.14414513857582098,6.953,k
1.337,0.059868723724805915,7.907,k
0.881,0.2929543829769431,6.183,k
1.310,0.06020048636844589,7.901,k
1.090,0.39920870243880796,5.847,k
1.089,0.2813196056799959,6.227,k
1.128,0.12624087614670473,7.097,k
0.915,2.782274657675122,3.739,k
0.870,0.35776676993611056,5.966,k
1.133,22.59435770220978,1.465,k
0.864,0.4764309868054154,5.655,k
1.179,0.0988097953941127,7.363,k
1.012,0.21066869257394133,6.541,k
1.437,0.027139384876415866,8.766,k
0.796,0.3574374062644808,5.967,k
1.314,0.05623413251903491,7.975,k
1.160,0.09315367652385743,7.427,k
1.450,0.008053784411990653,10.085,k
0.831,0.28106062003343985,6.228,k
1.214,0.07921364541528507,7.603,k
1.115,0.12427964384409144,7.114,k
1.132,0.12067019095932749,7.146,k
0.863,0.11492115972032405,7.199,k
1.206,0.06137620051647939,7.880,k
1.143,0.10185913880541164,7.330,k
0.943,0.31710274389478904,6.097,k
1.209,0.06668067692136219,7.790,k
0.820,0.3657631930094519,5.942,k
1.012,0.22181964198002171,6.485,k
1.115,0.1302566786136689,7.063,k
1.078,4.8528850016212095,3.135,k
1.363,0.05410034068634678,8.017,k
0.990,0.17060823890031235,6.770,k
0.779,0.43411020970734515,5.756,k
1.106,0.1309784962399685,7.057,k
0.955,0.33052171686998,6.052,k
1.538,163.23000728189953,-0.682,k
0.902,0.35941814631471447,5.961,k
1.104,0.16173350557998498,6.828,k
1.423,0.03173949408562225,8.596,k
1.082,28.235793691102995,1.223,k
1.018,0.17186996953977374,6.762,k
1.092,0.08798324994418663,7.489,k
0.907,0.26424087573219457,6.295,k
0.875,0.35220863561846766,5.983,k
1.135,0.0899497581530035,7.465,k
0.901,0.27694912668096816,6.244,k
1.019,0.18862532453510658,6.661,k
0.792,0.5030370810846249,5.596,k
1.072,0.15602708686930608,6.867,k
1.049,0.21478304741305337,6.520,k
1.661,0.0015289736466907106,11.889,k
1.281,0.10442392185431738,7.303,k
0.739,0.361077145100353,5.956,k
1.386,0.030283076942657767,8.647,k
0.804,0.3912010393873509,5.869,k
1.225,27.18942354402216,1.264,k
1.298,0.06269024974761647,7.857,k
1.051,0.16203170427400004,6.826,k
1.003,0.16718603572044655,6.792,k
1.053,45.41507126325547,0.707,k
1.029,0.16657123280688088,6.796,k
1.104,0.1163054323328467,7.186,k
0.946,0.2288758657062362,6.451,k
1.113,0.1285878692634399,7.077,k
1.453,0.017733726245425577,9.228,k
1.119,0.17474308552673232,6.744,k
1.415,0.03385322128153541,8.526,k
0.834,0.28392262394249085,6.217,k
0.840,0.4309233228186262,5.764,k
0.760,0.33915638690582167,6.024,k
0.833,0.4821697939006177,5.642,k
1.022,8.279421637123338,2.555,k
1.014,0.17897814394089603,6.718,k
1.137,0.1695118251531399,6.777,k
1.458,0.009763375665826416,9.876,k
0.844,0.2726465458529005,6.261,k
0.814,0.40142091820432096,5.841,k
1.250,0.06564475019516991,7.807,k
1.420,0.021086281499332896,9.040,k
0.943,0.23205984615989203,6.436,k
0.938,0.36677523159949493,5.939,k
1.037,8.937169608501975,2.472,k
1.456,0.029403565736725056,8.679,k
1.377,0.01851825243638179,9.181,k
1.021,0.1553102075232846,6.872,k
0.964,0.18113400926196016,6.705,k
1.330,0.05592422830408999,7.981,k
1.232,0.07884969177453775,7.608,k
1.071,0.15417004529495587,6.880,k
1.117,0.1230268770812381,7.125,k
1.162,0.0905315591648484,7.458,k
1.396,59.26523352402154,0.418,k
0.786,0.5520774392807571,5.495,k
0.882,0.38690113165510837,5.881,k
0.986,0.22573557110214454,6.466,k
1.078,0.13170431381998404,7.051,k
1.180,0.0899497581530035,7.465,k
0.779,0.7008095316467934,5.236,k
1.161,0.11738159324832202,7.176,k
1.251,73.248713266504,0.188,k
1.255,0.07712585649892137,7.632,k
0.975,0.3876144867002412,5.879,k
1.107,0.10009214583192953,7.349,k
1.400,0.03780941866832961,8.406,k
0.891,0.23615655239177166,6.417,k
1.190,0.08120822162499834,7.576,k
1.400,0.024524490860720193,8.876,k
0.991,32.09223768048434,1.084,k
1.192,0.0919602196658617,7.441,k
0.950,0.29349452222697914,6.181,k
1.136,0.08757900363063681,7.494,k
1.065,0.16657123280688088,6.796,k
1.043,0.1278792262935846,7.083,k
0.979,19.195525237613793,1.642,k
0.833,0.4153364054890736,5.804,k
1.260,0.09514807363517584,7.404,k
0.872,0.3505903839326127,5.988,k
1.211,0.14112371484118502,6.976,k
0.901,5.770321353329296,2.947,k
1.186,0.09418895965228409,7.415,k
1.137,0.13292295883156824,7.041,k
0.754,0.566500111919533,5.467,k
1.132,0.08068633703638185,7.583,k
1.021,0.12740896859191111,7.087,k
1.132,29.40356573672507,1.179,k
1.210,0.06649668571246753,7.793,k
0.780,0.3640826637894007,5.947,k
0.745,1.135533627841937,4.712,k
1.563,0.0059648564991937785,10.411,k
0.832,0.2589405105739233,6.317,k
1.083,0.1605461886800971,6.836,k
0.904,0.2596569790273783,6.314,k
0.917,0.2523480772480574,6.345,k
0.940,0.24099054286865948,6.395,k
1.319,0.04711942694202757,8.167,k
1.022,0.2902685610499053,6.193,k
1.427,0.006680362046792463,10.288,k
1.250,0.09944890371547917,7.356,k
0.815,1.0914403364487564,4.755,k
1.420,0.029593749953433862,8.672,k
1.035,0.192663745952408,6.638,k
1.320,0.05152286445817562,8.070,k
0.992,0.3422945623160411,6.014,k
1.185,0.07284504232923297,7.694,k
0.860,0.37914034418330617,5.903,k
1.163,0.10894316796591327,7.257,k
0.987,0.45456919358492415,5.706,k
1.203,0.09069847815057916,7.456,k
1.276,0.11534532578210915,7.195,k
1.205,0.0905315591648484,7.458,k
1.002,0.19124936418442073,6.646,k
0.985,0.15402811480716133,6.881,k
1.588,0.0016842245750827022,11.784,k
0.933,0.22490546058357805,6.470,k
0.779,0.41725351123179355,5.799,k
1.023,105.58445924300793,-0.209,k
1.572,0.003067608976917938,11.133,k
1.581,0.03634126160642229,8.449,k
1.133,0.1618825362642106,6.827,k
0.894,0.40401733537300044,5.834,k
1.310,70.21016602403145,0.234,k
1.156,0.09272567425805935,7.432,k
1.230,0.10432778814599651,7.304,k
1.429,0.02666858664521478,8.785,k
0.943,0.23270193788481636,6.433,k
0.868,0.6274801619978517,5.356,k
1.016,0.21897775550985768,6.499,k
1.078,0.15317927158934158,6.887,k
1.331,0.18264172487743538,6.696,k
1.420,0.02539802813772817,8.838,k
1.326,0.04738053933388253,8.161,k
1.413,0.027415741719278793,8.755,k
1.112,0.07164732823911085,7.712,k
0.940,6.698846094165262,2.785,k
1.220,0.0664354681976005,7.794,k
0.810,0.6835967668381044,5.263,k
1.150,0.15275660582380723,6.890,k
1.330,0.062172738929396024,7.866,k
0.819,0.4541507126325546,5.707,k
1.460,0.01914255925021086,9.145,k
0.873,0.32568668220166985,6.068,k
0.945,0.3235936569296281,6.075,k
1.165,0.07197803728026993,7.707,k
1.208,0.08417827076608123,7.537,k
0.898,0.1693557708691517,6.778,k
0.945,22.740499508958955,1.458,k
1.097,0.07237690370745288,7.701,k
0.920,0.2940356573672505,6.179,k
0.935,42.77598314820376,0.772,k
1.437,0.017930813770804414,9.216,k
1.572,0.003787913037851565,10.904,k
1.237,0.12953883889748877,7.069,k
1.255,0.05823713479437508,7.937,k
1.083,0.07257716502674275,7.698,k
1.203,0.09629417129715555,7.391,k
1.179,0.09638290236239705,7.390,k
0.845,0.30563282803659647,6.137,k
1.108,0.11407750129221204,7.207,k
1.043,0.15834341239145747,6.851,k
1.340,0.02187761623949552,9.000,k
1.340,0.018213776371047784,9.199,k
1.401,0.02847082159799285,8.714,k
1.340,0.05633781508509383,7.973,k
0.894,0.5649369748123024,5.470,k
1.150,0.48797772728648586,5.629,k
1.271,0.21203131167398492,6.534,k
0.778,0.6956647535283518,5.244,k
1.002,0.2608555011868903,6.309,k
1.400,0.03988411869090523,8.348,k
1.046,0.20989398836235235,6.545,k
0.811,0.3287002239687752,6.058,k
0.980,0.17815581406628933,6.723,k
1.064,0.10442392185431738,7.303,k
1.247,0.11662724050819644,7.183,k
0.908,0.3861890894489896,5.883,k
1.111,0.1510775731924994,6.902,k
1.167,0.1919552523761378,6.642,k
1.126,0.1368989130700734,7.009,k
1.055,4.729334149186517,3.163,k
1.128,0.14374740058743607,6.956,k
0.974,0.26254273189937,6.302,k
0.760,0.8629785477669701,5.010,k
1.173,124.05092300422251,-0.384,k
1.336,0.04254024629440675,8.278,k
0.794,0.5435005651294463,5.512,k
1.137,0.14060475241299128,6.980,k
0.880,0.6070158063410439,5.392,k
0.880,0.5180837850719927,5.564,k
1.277,0.0652829844158614,7.813,k
0.993,0.18365383433483465,6.690,k
1.504,113.44882442111646,-0.287,k
1.442,0.026816370667607295,8.779,k
1.042,0.32628717214308495,6.066,k
1.218,0.10607181496353149,7.286,k
0.784,0.3851234824289313,5.886,k
0.941,0.32151408248326907,6.082,k
0.836,0.3203317600852811,6.086,k
1.051,44.99870338721506,0.717,k
1.103,0.13664696807404644,7.011,k
1.024,0.29241523778433354,6.185,k
1.154,0.14521116175877413,6.945,k
1.109,0.12000518202042645,7.152,k
0.955,0.23420706947938236,6.426,k
0.936,0.3028307694265777,6.147,k
1.274,0.07965260797837785,7.597,k
1.380,0.02684108083545227,8.778,k
1.149,0.09963226419544172,7.354,k
0.946,0.33296608520688054,6.044,k
1.080,0.20777820975042652,6.556,k
1.186,0.09899197750805837,7.361,k
1.118,0.11418261895482217,7.206,k
0.769,0.36643757464783333,5.940,k
1.185,0.07426770437146972,7.673,k
1.362,0.05257750822566938,8.048,k
1.168,0.08613903457724274,7.512,k
1.178,0.09826525828295317,7.369,k
1.035,0.5007258356403349,5.601,k
